case_id,variant_id,level,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,verbatim_quote,source_section,raw_output_file,notes
C004,level2,level2,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL004,Measurement,Attribution systems overstate campaign value,Treatment effect on search-attributed purchases > treatment effect on total purchases,High (if attributed outcome data are available),Equal effects on total and attributed outcomes,Attribution systems overstate campaign value,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level2,level2,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL005,Descriptive/Heterogeneity,Average effect masks meaningful heterogeneity,\( \hat{\delta}_{\text{low}} \) and \( \hat{\delta}_{\text{high}} \) differ significantly; joint F-test rejects equality,Moderate (limited power for interaction tests),\( \hat{\delta}_{\text{low}} \approx \hat{\delta}_{\text{high}} \); failure to reject equality,Average effect masks meaningful heterogeneity,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level2,level2,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL006,Diagnostic,Treated and untreated markets were on parallel pre-trends,Event-study coefficients for \( k < 0 \) not significantly different from zero; joint F-test fails to reject,High (directly testable),Significant pre-period coefficients; rejection of joint null,Treated and untreated markets were on parallel pre-trends,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level2,level2,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL007,Robustness,The effect is not driven by a single market,Leave-one-out estimates stable; no single exclusion meaningfully changes \( \hat{\delta} \),High (directly testable),Large change in \( \hat{\delta} \) when a specific market is excluded,The effect is not driven by a single market,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level2,level2,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL008,Descriptive dynamics,Treatment effects persist (or decay) over the campaign window,"Event-study coefficients for \( k \geq 0 \) show a stable (or declining, or rising) pattern",Low (limited number of campaign periods),Not applicable to a single summary; pattern itself is the finding,Treatment effects persist (or decay) over the campaign window,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL001,Causal (under parallel trends),Paid search availability causes a change in aggregate downstream purchases of magnitude β,DiD estimate of β with market-clustered inference; pre-trend diagnostics; event-study coefficients,Moderate to high if pre-trends hold; low if pre-trends fail,Significant pre-trend coefficients; failure of in-time placebo tests; sensitivity to exclusion of any single market; significant differential shocks during intervention,Paid search availability causes a change in aggregate downstream purchases of magnitude β,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL002,Descriptive heterogeneity; suggestive of mechanism,The aggregate effect masks heterogeneous effects across user segments,Comparison of segment-specific β^s; formal test of β^new = β^active,Moderate if segments are well-powered; low if cell sizes are small,All segment-specific effects are statistically indistinguishable from each other,The aggregate effect masks heterogeneous effects across user segments,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL003,Descriptive pattern; suggestive of discovery mechanism,Effects for low-familiarity users are larger than for active users,β^low_familiarity > β^active; significant DDD interaction term,Moderate,Reversal (β^active > β^low_familiarity); no significant difference between segments,Effects for low-familiarity users are larger than for active users,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL004,Mechanism inference; not causally identified,Observed effects for active users reflect route substitution rather than demand creation,Near-zero or negative β^active combined with stable aggregate organic/direct traffic shares (if observable),Low (mechanism claim without channel-path data),Positive β^active that is not explainable by increased category demand; evidence that active users increase total purchase volume rather than shifting channels,Observed effects for active users reflect route substitution rather than demand creation,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL005,Descriptive summary of evidence pattern,"Paid search is not uniformly ""effective"" or ""ineffective""",Significant heterogeneity in segment-specific effects; aggregate β near zero with opposite-signed segment effects,Moderate if heterogeneity is statistically significant,Uniform effects across all segments; no detectable heterogeneity,"Paid search is not uniformly ""effective"" or ""ineffective""",Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL006,Descriptive (external validity limitation),"The estimated effect is specific to the studied firm, markets, and time period",All estimates are conditional on the sample; no out-of-sample validation data,High (this is a statement about what cannot be claimed),"Replication in different settings with similar estimates would support external validity, but cannot falsify the claim that *this* estimate is sample-specific","The estimated effect is specific to the studied firm, markets, and time period",Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,level3,level3,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL007,Causal if market-level estimate is valid; comparison requires both metrics,Individual-level click-to-conversion metrics overstate the causal effect of paid search,Comparison of market-level DiD (ITT) with naive pre-post or click-attributed metrics (if available),Moderate (requires both market-level and click-level data),Market-level DiD estimate equals or exceeds individual-level attribution estimates,Individual-level click-to-conversion metrics overstate the causal effect of paid search,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL001,Descriptive / Associational,Paid-search availability is associated with downstream purchases in the expected direction,"Conditional DiD estimate \(\tau\) from matched/weighted specification, with cluster-robust inference",Low (due to unobserved confounding),\(\tau\) is statistically indistinguishable from zero across specifications; sensitivity bounds include zero under modest unobserved confounding,Paid-search availability is associated with downstream purchases in the expected direction,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL002,Descriptive / Associational,The association between paid-search availability and purchases differs across user-history segments,Segment-specific \(\tau^s\) estimates; formal test of equality,Low–Moderate,Segment-specific estimates are statistically indistinguishable; the pattern reverses under alternative segment definitions,The association between paid-search availability and purchases differs across user-history segments,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL003,Diagnostic / Descriptive,Pre-existing trends do not differ between treated and untreated markets on observables,Event-study pre-period coefficients \(\beta_k \approx 0\) for \(k < 0\),Moderate (for observable trends only; says nothing about unobservable counterfactual trends),Pre-period event-study coefficients are jointly significant and economically meaningful,Pre-existing trends do not differ between treated and untreated markets on observables,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL004,Diagnostic / Descriptive,Treated and untreated markets are balanced on observable pre-period characteristics after matching/weighting,Standardized mean differences < 0.1–0.25; variance ratios near 1; Love plots,Moderate,Large post-matching imbalances remain on key covariates; no adequate common support,Treated and untreated markets are balanced on observable pre-period characteristics after matching/weighting,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL005,Sensitivity Analysis,The observed association is robust to reasonable unobserved confounding,Oster \(\delta\) bounds; Rosenbaum \(\Gamma\) sensitivity,"Inherently uncertain (these bounds are calibration tools, not causal tests)",The identified set includes zero under plausible values of \(\delta\) or \(\Gamma\),The observed association is robust to reasonable unobserved confounding,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C004,perturbed,perturbed,benchmark_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated,RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated_CL006,Causal,Reducing paid-search availability causes a change in downstream purchases,Any of the above,**Not supported** — this claim cannot be made from the available data,N/A — the claim itself is not falsifiable with the available evidence because the design cannot support it,Reducing paid-search availability causes a change in downstream purchases,Claim-Evidence Table,outputs/raw_agent_logs/main/C004_perturbed_openclaw_RUN_20260527_224310_10_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
