case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,raw_output_file,human_judgment,error_type,severity,explanation,annotator_id,notes
C002,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_222901_07_openclaw_deepseekv4pro_isolated,RUN_20260527_222901_07_openclaw_deepseekv4pro_isolated_CL008,Analytical,"Without post-acceptance randomization, point identification is not possible",Nonparametric identification analysis: the selection equation and incentive equation share the same variation in final terms,High (under standard nonparametric identification criteria),Discovery of a valid instrument or natural experiment providing exogenous variation in final terms orthogonal to selection,outputs/raw_agent_logs/main/C002_perturbed_openclaw_RUN_20260527_222901_07_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL001,Causal (intent-to-treat),Paid-search availability causes an increase in total market-level purchases,"\( \hat{\delta} > 0 \) with \( p < 0.05 \) in primary specification, robust to alternative specifications",Conditional on parallel pre-trends,\( \hat{\delta} \approx 0 \) in primary specification; pre-trend divergence,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL002,Causal (segment-specific ITT),Paid search creates demand among less active users,"\( \hat{\delta}_{\text{low}} > 0 \) with \( p < 0.05 \) in segment specification, \( \hat{\delta}_{\text{high}} \approx 0 \)",Moderate (lower power at segment level),\( \hat{\delta}_{\text{low}} \approx 0 \); effect concentrated in high-activity segment instead,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL003,Mechanism,Paid search primarily substitutes for other channels among active users,\( \hat{\delta}_{\text{high}} > 0 \) on total purchases but effect on search-attributed purchases exceeds effect on total purchases,Moderate (requires channel-level data for direct test),\( \hat{\delta}_{\text{high}} \approx 0 \); no gap between total and attributed effects,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,"The gold reference allows this mechanism claim or caveat at the stated level of confidence, given the design and assumptions described.",codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL004,Measurement,Attribution systems overstate campaign value,Treatment effect on search-attributed purchases > treatment effect on total purchases,High (if attributed outcome data are available),Equal effects on total and attributed outcomes,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL005,Descriptive/Heterogeneity,Average effect masks meaningful heterogeneity,\( \hat{\delta}_{\text{low}} \) and \( \hat{\delta}_{\text{high}} \) differ significantly; joint F-test rejects equality,Moderate (limited power for interaction tests),\( \hat{\delta}_{\text{low}} \approx \hat{\delta}_{\text{high}} \); failure to reject equality,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL006,Diagnostic,Treated and untreated markets were on parallel pre-trends,Event-study coefficients for \( k < 0 \) not significantly different from zero; joint F-test fails to reject,High (directly testable),Significant pre-period coefficients; rejection of joint null,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,"The packet and gold reference explicitly require this diagnostic or robustness check as part of a credible design, so the claim is warranted as a planned evaluative component.",codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL007,Robustness,The effect is not driven by a single market,Leave-one-out estimates stable; no single exclusion meaningfully changes \( \hat{\delta} \),High (directly testable),Large change in \( \hat{\delta} \) when a specific market is excluded,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,"The packet and gold reference explicitly require this diagnostic or robustness check as part of a credible design, so the claim is warranted as a planned evaluative component.",codex_first_pass,task20 first-pass
C004,level2,level2,openclaw,benchmark_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated,RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated_CL008,Descriptive dynamics,Treatment effects persist (or decay) over the campaign window,"Event-study coefficients for \( k \geq 0 \) show a stable (or declining, or rising) pattern",Low (limited number of campaign periods),Not applicable to a single summary; pattern itself is the finding,outputs/raw_agent_logs/main/C004_level2_openclaw_RUN_20260527_223351_08_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL001,Causal (under parallel trends),Paid search availability causes a change in aggregate downstream purchases of magnitude β,DiD estimate of β with market-clustered inference; pre-trend diagnostics; event-study coefficients,Moderate to high if pre-trends hold; low if pre-trends fail,Significant pre-trend coefficients; failure of in-time placebo tests; sensitivity to exclusion of any single market; significant differential shocks during intervention,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL002,Descriptive heterogeneity; suggestive of mechanism,The aggregate effect masks heterogeneous effects across user segments,Comparison of segment-specific β^s; formal test of β^new = β^active,Moderate if segments are well-powered; low if cell sizes are small,All segment-specific effects are statistically indistinguishable from each other,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL003,Descriptive pattern; suggestive of discovery mechanism,Effects for low-familiarity users are larger than for active users,β^low_familiarity > β^active; significant DDD interaction term,Moderate,Reversal (β^active > β^low_familiarity); no significant difference between segments,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL004,Mechanism inference; not causally identified,Observed effects for active users reflect route substitution rather than demand creation,Near-zero or negative β^active combined with stable aggregate organic/direct traffic shares (if observable),Low (mechanism claim without channel-path data),Positive β^active that is not explainable by increased category demand; evidence that active users increase total purchase volume rather than shifting channels,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL005,Descriptive summary of evidence pattern,"Paid search is not uniformly ""effective"" or ""ineffective""",Significant heterogeneity in segment-specific effects; aggregate β near zero with opposite-signed segment effects,Moderate if heterogeneity is statistically significant,Uniform effects across all segments; no detectable heterogeneity,outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C004,level3,level3,openclaw,benchmark_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated,RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated_CL006,Descriptive (external validity limitation),"The estimated effect is specific to the studied firm, markets, and time period",All estimates are conditional on the sample; no out-of-sample validation data,High (this is a statement about what cannot be claimed),"Replication in different settings with similar estimates would support external validity, but cannot falsify the claim that *this* estimate is sample-specific",outputs/raw_agent_logs/main/C004_level3_openclaw_RUN_20260527_223821_09_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
